93053;93130;NOISY LE SEC;48.8905772, 2.45468;Union nationale du sport scolaire (UNSS);844;818;26;;364;354;10;;326;39733;20590;5698;11692;3200;11614;22525;5593
93010;93140;BONDY;48.9031, 2.48291;FF de canoë-kayak;1;;1;;;;;;0;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF des sports de glace;7;4;2;1;5;3;2;;1;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF de lutte;10;3;7;;1;;1;;0;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF de tir à l'arc;50;24;19;7;9;3;5;1;7;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF de rugby;53;27;24;2;;;;;0;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF de bowling et de sports de quilles;7;;6;1;1;;1;;0;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF de motocyclisme;8;;8;;;;;;1;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF de pêche sportive au coup;2;;2;;;;;;1;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF de sports de contact et disciplines associées;93;61;32;;14;9;5;;5;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;F sportive et culturelle de France;34;10;22;2;13;5;8;;8;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;FF du sport universitaire;36;1;34;1;8;;8;;9;53530;27510;7930;15259;4321;16095;29583;7853
93010;93140;BONDY;48.9031, 2.48291;Union nationale du sport scolaire (UNSS);1478;1450;28;;562;556;6;;378;53530;27510;7930;15259;4321;16095;29583;7853
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF de canoë-kayak;2;;2;;1;;1;;0;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF de hockey;53;29;22;1;8;5;2;1;0;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF de taekwondo et disciplines associées;5;3;2;;;;;;1;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF de golf;37;1;28;8;9;;9;;3;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF du sport automobile;8;4;4;;;;;;0;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF de boxe française, savate et disciplines associées;10;;10;;2;;2;;1;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF de motocyclisme;16;2;14;;3;;3;;2;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF de surf;1;1;;;;;;;0;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF d'éducation physique et de gymnastique volontaire;30;;12;18;29;;11;18;3;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;F sportive et culturelle de France;194;92;88;14;96;54;34;8;16;51438;26487;7791;14641;4055;15917;28325;7196
93007;93150;LE BLANC MESNIL;48.9403, 2.45686;FF du sport universitaire;39;;39;;11;;11;;7;51438;26487;7791;14641;4055;15917;28325;7196
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de boxe;56;31;25;;6;3;3;;9;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de gymnastique;740;457;254;29;525;294;209;22;75;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de handball;286;177;106;3;114;77;37;;72;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de taekwondo et disciplines associées;204;151;54;;58;47;10;;45;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de hockey sur glace;15;5;9;;2;;2;;0;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF d'aïkido, d'aïkibudo et affinitaires;57;24;31;2;;;;;8;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de karaté et disciplines associées;214;120;93;1;39;28;11;;21;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de planeur ultra léger motorisé;12;;9;3;;;;;0;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de sauvetage et secourisme;18;1;17;;7;1;6;;1;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF de sports de contact et disciplines associées;33;9;22;1;5;2;3;;1;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;F sportive et culturelle de France;360;162;175;23;217;80;120;17;17;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;FF du sport universitaire;226;5;221;;20;;20;;10;62964;32212;8219;19238;4755;16909;37412;8643
93051;93160;NOISY LE GRAND;48.8493972, 2.5519571;Union nationale du sport scolaire (UNSS);1692;1672;20;;574;568;6;;336;62964;32212;8219;19238;4755;16909;37412;8643
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF de boxe;33;9;21;3;6;1;5;;11;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF de handball;111;65;45;;27;19;8;;29;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF de taekwondo et disciplines associées;14;7;7;;2;1;1;;5;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF de hockey sur glace;4;2;2;;;;;;1;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF d'aïkido, d'aïkibudo et affinitaires;51;41;10;;;;;;23;33883;17437;4454;10031;2951;9094;19683;5106
93006;93170;BAGNOLET;48.8688199, 2.4173658;FF des sports de billard;2;;2;;;;;;0;33883;17437;4454;10031;2951;9094;19683;5106
